val_loss,val_acc,timestamp,epoch,step,train_loss,train_acc,test_loss,test_acc
0.2411321997642517,0.6299126744270325,1759387008.0,0,255,,,,
,,,0,255,0.6590670943260193,0.42499634623527527,,
0.09309621900320053,0.8455790877342224,1759387008.0,1,511,,,,
,,,1,511,0.15718819200992584,0.7442926168441772,,
0.10459967702627182,0.8572379350662231,1759387008.0,2,767,,,,
,,,2,767,0.11119890958070755,0.8233075737953186,,
0.0914469063282013,0.8392036557197571,1759387008.0,3,1023,,,,
,,,3,1023,0.10348626226186752,0.8420293927192688,,
0.07555165886878967,0.9175432920455933,1759387008.0,4,1279,,,,
,,,4,1279,0.09245964884757996,0.8602780103683472,,
0.08979927748441696,0.8433364033699036,1759387008.0,5,1535,,,,
,,,5,1535,0.08377723395824432,0.8722895979881287,,
0.07702414691448212,0.8747224807739258,1759387008.0,6,1791,,,,
,,,6,1791,0.08717948198318481,0.8699097037315369,,
0.07535931468009949,0.8697586059570312,1759387008.0,7,2047,,,,
,,,7,2047,0.07771825045347214,0.8851182460784912,,
0.06927553564310074,0.8950777053833008,1759387008.0,8,2303,,,,
,,,8,2303,0.08114130795001984,0.8789668083190918,,
0.10633964091539383,0.8829609751701355,1759387136.0,9,2559,,,,
,,,9,2559,0.07280675321817398,0.8913023471832275,,
,,,10,2560,,,0.10134223848581314,0.8827118873596191
